,SalePrice,MSSubClass,Neighborhood,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,LowQualFinSF,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Total_basement_fin,House_Qual
499,119999.00000000006,20,11,1958,1985,0.0,522,0,5,3,1958.0,297,12,285,0,0,0,0,390,12
500,112999.0,160,1,1973,1973,285.0,316,0,7,3,1973.0,264,144,28,0,0,0,0,356,11
501,226699.00000000012,60,20,2005,2005,0.0,466,0,7,3,2005.0,603,0,108,0,0,0,0,400,12
502,139998.9999999999,20,6,1965,1965,0.0,420,0,6,3,1965.0,461,0,0,184,0,0,0,794,12
503,288999.0,20,5,1959,1997,0.0,254,0,6,5,1959.0,484,0,54,0,0,161,0,1247,15
504,146998.9999999999,160,16,1974,1974,0.0,103,0,6,1,1974.0,440,260,0,0,0,0,0,752,11
505,124498.99999999993,90,15,1952,1952,360.0,960,0,10,3,1952.0,400,0,0,0,0,0,0,0,10
506,214999.00000000006,60,19,1993,1994,125.0,397,0,8,5,1993.0,471,182,81,0,0,0,0,380,13
507,208299.0,20,20,2009,2009,0.0,1191,0,4,3,2009.0,676,0,102,0,0,0,0,27,11
508,160998.99999999997,70,15,1928,2005,0.0,548,0,7,2,1928.0,360,0,0,116,0,0,0,141,16
509,124498.99999999993,20,11,1959,1959,132.0,50,0,6,3,1959.0,270,224,88,0,0,0,0,991,11
510,164898.99999999994,20,11,1951,2000,70.0,178,0,6,5,1951.0,288,324,42,0,0,168,0,830,12
511,202663.99999999985,120,14,2005,2006,94.0,1368,0,6,2,2005.0,474,132,35,0,0,0,0,0,12
512,129898.99999999996,20,11,1958,1958,0.0,169,0,5,3,1964.0,624,0,0,0,0,0,0,695,10
513,133999.00000000006,20,10,1983,1983,0.0,748,0,5,3,1983.0,484,120,0,158,0,0,0,336,11
514,96498.99999999997,45,5,1926,1950,0.0,768,0,5,3,1926.0,200,0,0,112,0,0,0,0,10
515,402859.9999999998,20,14,2009,2009,305.0,570,0,9,2,2009.0,900,156,54,0,0,0,0,1436,15
516,157999.00000000012,80,12,1972,1972,333.0,689,0,7,5,1972.0,583,0,104,0,0,0,0,0,12
517,264998.9999999999,60,13,1996,1997,921.0,1264,0,7,5,1996.0,889,220,0,0,0,0,0,0,12
518,210999.00000000017,60,4,1998,1998,0.0,88,0,7,3,1998.0,546,0,36,0,0,0,0,706,11
519,233999.0,70,5,1926,2004,0.0,1276,0,9,2,1926.0,282,0,0,0,0,145,0,0,16
520,106249.00000000009,190,15,1900,2000,0.0,0,0,7,3,1980.0,0,220,114,210,0,0,0,0,11
521,149998.99999999994,20,11,1957,1957,0.0,467,0,6,2,1957.0,336,0,40,0,0,0,0,777,12
522,158998.99999999997,50,2,1947,1950,0.0,605,0,7,2,1950.0,420,0,24,36,0,0,0,399,13
523,184748.99999999985,60,6,2007,2008,762.0,878,0,11,2,2007.0,884,208,406,0,0,0,0,2260,15
524,315749.0000000002,60,13,1996,1997,594.0,660,0,8,5,1996.0,834,239,60,0,0,0,0,719,12
525,175999.00000000003,20,20,2005,2005,0.0,1257,0,6,5,2005.0,453,38,144,0,0,0,0,0,12
526,131998.99999999994,20,11,1956,2000,0.0,551,0,4,3,1956.0,252,261,0,156,0,0,0,377,12
527,446260.0000000001,60,14,2008,2008,268.0,122,0,11,2,2008.0,858,126,66,0,0,0,0,1330,14
528,85998.99999999994,30,6,1920,2002,0.0,180,0,5,3,1980.0,0,0,0,144,0,0,0,348,11
529,200622.99999999985,20,5,1957,1975,0.0,816,0,9,5,1975.0,484,0,0,200,0,0,0,1219,9
530,174999.00000000003,80,22,1988,1989,219.0,678,0,5,1,1988.0,600,224,0,0,0,0,0,783,11
531,127999.00000000004,70,2,1920,1999,0.0,611,0,6,3,1920.0,502,0,0,84,0,0,0,0,14
532,107499.00000000003,20,11,1955,2007,0.0,0,0,5,4,1967.0,392,0,0,0,0,0,0,0,12
533,39298.99999999998,20,2,1946,1950,0.0,0,0,2,3,1980.0,0,0,0,0,0,0,0,0,4
534,177998.99999999994,60,7,2004,2004,0.0,707,0,6,2,2004.0,403,100,35,0,0,0,0,0,13
535,107499.00000000003,190,6,1910,1991,0.0,148,0,5,3,1980.0,0,85,0,148,0,0,0,969,12
536,187999.00000000012,60,4,1998,1999,0.0,880,0,8,3,1998.0,527,120,155,0,0,0,0,0,12
537,111249.00000000004,20,11,1972,1972,0.0,264,0,5,3,1980.0,576,216,0,0,0,0,0,600,9
538,157999.00000000012,20,18,1968,1968,188.0,378,0,7,1,1968.0,336,466,0,0,0,0,0,673,10
539,271998.9999999998,20,4,2001,2002,479.0,223,0,6,5,2001.0,670,180,0,0,0,0,0,1358,13
540,314998.99999999994,20,22,2006,2006,584.0,578,0,8,2,2006.0,765,270,68,0,0,0,0,1260,14
541,247998.9999999998,60,13,2000,2000,72.0,969,0,8,5,2000.0,648,0,56,0,0,0,0,0,13
542,213249.00000000015,20,12,1998,1999,0.0,379,0,7,5,1998.0,583,78,73,0,0,0,0,1271,12
543,132998.99999999997,120,11,1998,1998,182.0,0,0,4,3,1998.0,367,120,40,0,0,0,0,723,12
544,179663.99999999985,60,7,2006,2006,0.0,100,0,7,2,2006.0,426,100,24,0,0,0,0,554,12
545,228998.99999999983,50,12,1988,1988,178.0,0,0,9,3,1988.0,786,0,0,0,0,0,0,1204,12
546,209999.0000000001,50,2,1923,1950,0.0,765,0,6,2,1950.0,440,0,38,0,144,0,0,300,13
547,129498.99999999991,85,10,1970,1970,0.0,149,0,5,3,1987.0,624,104,0,0,0,0,0,619,12
548,124998.99999999991,20,15,1955,1995,0.0,0,0,4,3,1963.0,720,140,50,0,0,0,0,825,12
549,262999.00000000023,60,20,2003,2004,0.0,912,0,8,2,2003.0,615,182,182,0,0,0,0,0,12
550,139998.9999999999,120,16,1977,1977,0.0,510,0,4,3,1977.0,440,0,55,0,0,200,0,559,12
551,112499.00000000006,20,15,1957,1957,0.0,620,0,5,3,1957.0,288,0,0,0,0,0,0,308,11
552,255498.9999999999,20,14,2006,2006,250.0,1709,0,7,2,2006.0,908,169,39,0,0,0,0,0,13
553,107999.0,20,6,1949,2003,0.0,0,0,5,3,2002.0,520,0,96,0,0,0,0,0,9
554,283999.00000000023,60,14,2003,2004,292.0,132,0,8,2,2003.0,871,320,62,0,0,0,0,866,12
555,112999.0,45,2,1922,1950,0.0,993,0,5,2,1922.0,280,0,0,116,0,0,0,0,11
556,140999.0,20,11,1957,1957,0.0,197,0,6,5,1957.0,299,268,0,0,0,122,0,895,10
557,107999.0,50,8,1920,1950,0.0,0,0,7,3,1994.0,570,0,47,120,0,0,0,637,10
558,174999.00000000003,60,7,1996,1997,0.0,125,0,6,5,1996.0,406,264,22,0,0,0,0,604,12
559,233999.0,120,0,2003,2004,18.0,1374,0,7,5,2003.0,420,143,20,0,0,0,0,0,12
560,121499.00000000004,20,18,1957,1996,180.0,90,0,5,2,1957.0,528,0,0,0,0,95,0,1302,11
561,169999.0,20,10,1974,1975,0.0,195,0,6,5,1975.0,418,240,38,0,0,0,0,1194,10
562,107999.0,30,6,1940,1969,0.0,706,0,6,2,1980.0,0,144,0,0,0,0,0,290,11
563,184999.00000000006,50,6,1918,1950,0.0,1163,0,8,2,1955.0,396,72,36,0,0,144,0,0,13
564,267999.0000000001,60,13,1992,2000,0.0,367,0,9,5,1992.0,590,0,40,0,0,0,0,728,12
565,127999.00000000004,70,17,1915,1950,0.0,806,0,6,3,1920.0,216,0,66,136,0,0,0,0,10
566,324998.9999999999,60,21,2005,2007,245.0,1122,0,11,2,2005.0,656,144,39,0,0,0,0,0,14
567,213999.0000000001,20,14,2004,2004,168.0,1515,0,7,3,2004.0,532,0,0,0,0,0,0,2,12
568,316599.0000000002,50,19,1983,2009,0.0,55,0,5,2,1983.0,612,349,40,0,0,0,0,1441,16
569,135958.99999999988,90,11,1979,1979,0.0,0,0,4,5,1979.0,600,42,0,0,0,0,0,943,10
570,142598.99999999994,90,11,1965,1965,108.0,1497,0,10,3,1987.0,576,0,0,0,0,0,0,231,10
571,119999.00000000006,20,11,1959,1959,207.0,450,0,4,3,1959.0,288,168,0,0,0,0,0,414,12
572,224499.00000000017,60,22,2009,2009,0.0,846,0,6,3,2009.0,650,208,114,0,0,0,0,0,12
573,169999.0,80,7,2000,2000,0.0,384,0,8,5,2000.0,400,100,0,0,0,0,0,0,12
574,138998.99999999994,80,11,1971,2005,82.0,23,0,5,3,1971.0,288,35,0,0,0,0,0,349,12
575,118499.0,50,11,1947,1950,0.0,390,0,6,3,1947.0,336,158,0,102,0,0,0,442,10
576,144998.99999999994,50,17,1928,1950,0.0,861,0,6,2,1928.0,216,0,50,0,0,0,0,0,14
577,164499.0000000001,80,18,1966,1966,97.0,285,0,6,1,1966.0,564,160,68,240,0,0,0,879,11
578,145998.99999999994,160,20,2007,2007,0.0,689,0,5,3,2007.0,540,0,102,0,0,0,0,0,12
579,131499.0000000001,50,15,1954,1954,335.0,1050,0,7,3,1954.0,352,0,0,0,0,0,0,0,10
580,181899.00000000003,20,11,1960,1987,85.0,331,0,7,2,1960.0,572,216,110,0,0,0,0,813,12
581,253292.0000000001,20,14,2008,2009,306.0,2042,0,8,2,2009.0,1390,0,90,0,0,0,0,0,13
582,118499.0,90,6,1990,1990,104.0,0,0,5,3,1980.0,0,0,32,0,0,0,0,816,11
583,324998.9999999999,75,15,1893,2000,0.0,1237,0,9,2,1988.0,880,105,502,0,0,0,0,0,19
584,132998.99999999997,50,2,1935,1995,0.0,884,0,6,3,1935.0,240,0,0,54,0,120,0,0,11
585,369898.9999999999,20,22,2005,2006,208.0,408,0,7,2,2005.0,880,326,66,0,0,0,0,1460,13
586,129999.00000000006,30,2,1918,2000,0.0,0,0,5,3,1961.0,275,0,0,112,0,0,0,816,13
587,136999.00000000012,85,18,1982,1982,0.0,168,0,4,3,1996.0,528,0,0,0,0,0,0,672,11
588,142998.9999999999,20,3,1968,2003,0.0,113,0,5,2,1968.0,452,0,48,0,0,60,0,1324,13
589,79498.99999999997,40,2,1930,1960,0.0,742,156,4,3,1988.0,308,0,0,0,0,0,0,0,11
590,185898.99999999994,60,4,2004,2004,0.0,280,0,6,3,2004.0,520,0,45,0,0,0,0,490,12
591,451948.9999999997,60,14,2008,2008,420.0,384,0,10,2,2008.0,842,382,274,0,0,0,0,1338,15
592,137998.99999999988,20,10,1982,2003,0.0,0,0,4,3,1985.0,816,0,0,0,0,0,0,816,13
593,139998.9999999999,120,4,2003,2003,170.0,163,0,4,3,2003.0,420,140,0,0,0,0,0,685,11
594,109998.99999999991,20,4,1975,1975,0.0,924,0,5,3,1981.0,280,0,0,0,0,0,0,0,11
595,318999.0000000001,20,21,2005,2006,238.0,392,0,7,5,2005.0,758,180,75,0,0,120,0,1422,13
596,114503.00000000006,70,15,1910,1993,0.0,684,0,7,3,1930.0,216,0,158,0,0,0,0,0,13
597,194199.99999999994,120,0,2006,2007,72.0,1258,0,7,2,2006.0,648,120,16,0,0,0,0,0,12
598,217499.00000000015,20,5,1977,1977,459.0,0,0,7,5,1977.0,621,0,0,0,0,0,0,1430,11
599,150999.0000000001,160,16,1980,1980,0.0,23,0,6,5,1980.0,452,161,0,0,0,0,0,693,12
600,274999.00000000006,60,14,2005,2005,280.0,512,0,8,2,2003.0,736,179,60,0,0,0,0,546,13
601,140999.0,50,8,1937,1950,0.0,780,0,6,2,1979.0,544,0,162,0,0,126,0,0,12
602,219998.99999999985,60,19,1992,1992,0.0,119,0,8,5,1992.0,506,120,150,0,0,0,0,789,13
603,150999.0000000001,160,20,2004,2005,0.0,600,0,4,3,2004.0,480,0,172,0,0,0,0,0,12
604,220999.00000000006,20,4,2002,2002,99.0,572,0,6,5,2002.0,530,192,36,0,0,0,0,922,12
605,204999.0,60,11,1965,1990,176.0,314,0,7,1,1965.0,486,0,42,0,0,189,0,454,13
606,151998.99999999997,20,4,1996,1996,0.0,308,0,6,3,2000.0,576,168,0,0,0,0,0,732,10
607,224999.00000000015,20,6,1948,2002,0.0,293,0,8,3,1948.0,230,103,0,0,0,0,0,603,13
608,359099.0000000002,70,5,1934,1998,0.0,537,0,10,2,1934.0,380,0,0,0,0,0,0,428,14
609,118499.0,20,18,1961,1961,192.0,126,0,5,3,1961.0,261,64,0,39,0,0,0,903,9
610,312999.0000000001,60,4,2000,2000,204.0,536,0,8,0,2000.0,736,253,142,0,0,0,0,904,14
611,147998.9999999999,80,12,1978,1978,233.0,427,0,6,5,1978.0,564,0,0,0,0,0,0,605,12
612,261499.00000000023,60,4,2001,2001,108.0,309,0,7,5,2001.0,531,160,122,0,0,0,0,990,13
613,146998.9999999999,20,10,2007,2007,0.0,914,0,6,3,1980.0,0,0,30,0,0,0,0,206,10
614,75499.00000000004,180,9,1972,1972,0.0,0,0,3,3,1980.0,0,96,24,0,0,0,0,630,10
615,137499.0,85,11,1963,1963,156.0,173,0,6,3,1963.0,480,120,0,0,0,0,0,763,13
616,183199.00000000003,60,7,2002,2003,0.0,326,0,7,2,2002.0,393,100,75,0,0,0,0,457,11
617,105499.00000000007,45,11,1954,1954,0.0,832,0,4,3,1962.0,528,0,0,0,0,0,0,0,12
618,314812.00000000006,20,14,2007,2007,452.0,1774,0,9,2,2007.0,774,0,108,0,0,260,0,48,14
619,304999.0,60,22,2003,2003,226.0,611,0,10,2,2003.0,749,168,0,0,0,0,0,871,13
620,66999.00000000001,30,6,1914,1950,0.0,823,0,5,3,1980.0,0,0,0,100,0,0,0,41,6
621,239999.00000000015,60,12,1974,1997,0.0,384,0,9,5,1974.0,624,38,243,0,0,0,0,1138,13
622,134999.00000000012,20,18,1977,1977,153.0,420,0,6,3,1986.0,484,192,0,0,0,0,0,560,11
623,168498.9999999999,160,20,2000,2000,513.0,336,0,4,5,2000.0,440,0,32,0,0,0,0,420,11
624,165149.0000000001,60,12,1972,1972,288.0,485,0,8,5,1972.0,484,148,0,0,0,147,0,247,11
625,159998.9999999999,20,11,1962,1962,261.0,1116,0,5,3,1962.0,440,0,0,0,0,385,0,0,12
626,139899.00000000012,20,11,1960,1978,0.0,978,0,6,5,1960.0,286,0,0,36,0,0,0,0,10
627,152998.99999999994,80,11,1955,1972,164.0,350,0,7,2,1955.0,364,0,0,189,0,0,0,806,12
628,134999.00000000012,60,11,1969,1969,192.0,390,0,9,5,1969.0,504,335,0,0,0,0,0,650,10
629,168498.9999999999,80,11,1964,1964,259.0,288,0,6,3,1964.0,520,176,0,0,0,0,0,960,11
630,123999.0000000001,70,15,1880,1991,0.0,636,0,8,3,1937.0,240,0,0,293,0,0,0,0,11
631,209499.00000000006,120,14,2006,2006,108.0,1530,0,6,2,2006.0,627,156,73,0,0,0,0,24,13
632,82499.00000000001,20,12,1977,1977,209.0,564,0,6,5,1977.0,544,192,0,0,0,0,0,822,12
633,139399.00000000012,20,11,1954,2005,0.0,108,0,6,3,1954.0,260,390,0,0,0,0,0,948,12
634,143999.00000000012,90,15,1980,1980,0.0,0,0,4,3,1980.0,576,264,56,0,0,0,0,1056,11
635,199999.00000000006,190,17,1914,1995,0.0,1184,515,14,3,1980.0,0,0,110,0,0,0,0,256,13
636,59999.00000000002,30,2,1936,1950,0.0,264,0,4,4,1980.0,0,0,0,0,0,0,0,0,5
637,92999.00000000001,190,15,1954,1954,0.0,811,0,7,3,1954.0,256,0,0,0,0,0,0,0,9
638,84999.0,30,6,1910,1950,0.0,796,0,4,3,1980.0,0,328,0,164,0,0,0,0,12
639,264559.99999999977,120,0,2006,2006,0.0,366,0,7,2,2006.0,648,312,0,0,0,0,0,1154,13
640,273998.99999999977,120,14,2003,2004,472.0,300,0,6,2,2003.0,588,185,140,0,0,0,0,1218,13
641,225999.00000000003,60,20,2001,2001,0.0,319,0,7,5,2001.0,650,0,235,0,0,0,0,738,12
642,344999.00000000006,80,11,1972,1995,0.0,542,0,9,5,1972.0,538,269,111,0,0,0,0,1410,15
643,151998.99999999997,60,12,1969,1969,263.0,0,0,7,3,1969.0,462,208,0,0,0,0,0,780,10
644,370876.9999999997,20,20,2009,2009,162.0,645,0,7,2,2009.0,478,195,130,0,0,0,0,1121,14
645,143249.00000000012,20,11,1971,1971,0.0,664,0,5,3,1979.0,576,0,312,40,0,0,0,317,11
646,98299.00000000003,20,11,1950,1950,0.0,0,0,7,3,1950.0,420,0,27,0,0,0,0,0,10
647,154999.0,20,6,1953,1953,216.0,594,0,5,2,1953.0,495,0,0,0,0,287,0,500,11
648,154999.0,60,11,1966,1966,351.0,756,0,7,5,1966.0,442,0,124,216,0,0,0,0,11
649,84499.00000000004,180,9,1970,1970,0.0,0,0,3,3,1980.0,0,0,0,0,0,0,0,630,10
650,205949.00000000012,60,20,2007,2007,0.0,813,0,7,3,2007.0,562,0,0,0,0,0,0,0,13
651,107999.0,70,6,1940,1950,0.0,755,0,7,2,1940.0,296,120,0,0,0,0,0,0,9
652,190998.99999999997,60,4,1996,1996,0.0,880,0,7,5,1996.0,512,0,120,0,0,0,0,0,12
653,134999.00000000012,50,8,1906,1995,0.0,756,0,7,3,1906.0,216,57,0,239,0,0,0,0,13
654,349999.0000000001,20,13,1995,1995,660.0,413,0,7,5,1995.0,839,236,46,0,0,0,0,1696,14
655,87999.00000000001,160,1,1971,1971,381.0,525,0,6,3,1971.0,264,0,0,0,0,0,0,0,11
656,145499.00000000012,20,11,1959,2006,54.0,247,0,5,3,1959.0,312,0,0,0,0,0,0,806,12
657,148999.00000000012,70,5,1931,2000,0.0,776,0,6,2,1931.0,270,0,0,112,0,0,0,0,13
658,97498.99999999997,50,11,1948,1950,0.0,912,0,6,2,1948.0,330,192,0,0,0,0,0,0,11
659,166998.99999999985,20,6,1964,1999,0.0,849,0,7,3,1968.0,480,0,0,0,0,0,0,637,12
660,197899.00000000003,60,12,1976,1976,233.0,793,0,7,5,1976.0,550,0,113,252,0,0,0,0,14
661,401998.99999999994,60,13,1994,2005,528.0,88,0,8,5,1994.0,711,517,76,0,0,0,0,1541,15
662,109998.99999999991,20,11,1968,1968,216.0,1392,0,5,5,1968.0,576,0,0,240,0,0,0,0,9
663,137499.0,85,6,1972,1972,0.0,38,0,6,3,1974.0,588,0,0,180,0,0,0,1100,9
664,422998.9999999997,20,20,2005,2006,0.0,356,0,8,0,2005.0,1134,192,267,0,0,0,0,1721,13
665,230499.00000000015,60,7,2000,2000,40.0,1406,0,7,5,2000.0,504,188,124,0,0,0,0,0,13
666,128999.00000000006,60,11,1965,1979,113.0,111,0,7,4,1965.0,596,0,265,0,0,0,0,910,11
667,193498.99999999997,20,19,1994,1998,258.0,270,0,7,1,1994.0,575,224,42,0,0,0,0,1138,11
668,167998.99999999994,20,18,1956,1987,0.0,200,0,6,5,1999.0,576,304,0,0,0,0,0,988,11
669,137499.0,30,5,1922,1950,0.0,700,0,5,2,1922.0,252,0,0,67,0,0,0,0,9
670,173499.00000000012,60,4,2005,2005,0.0,545,0,7,3,2005.0,540,100,35,0,0,0,0,193,11
671,103599.00000000003,70,6,1925,1950,0.0,121,0,6,3,1930.0,300,147,0,0,0,0,0,551,12
672,164999.00000000006,20,16,1977,1977,0.0,441,0,6,5,1977.0,546,198,42,0,0,0,0,767,12
673,257499.0000000002,20,5,1957,2004,106.0,291,0,7,5,1957.0,416,0,87,0,0,200,0,1186,13
674,139998.9999999999,20,11,1965,1965,0.0,244,0,5,2,1965.0,384,426,0,0,0,0,0,892,12
675,148498.99999999997,160,16,1978,1978,0.0,544,0,7,5,1978.0,440,28,0,0,0,0,0,311,12
676,86998.99999999997,70,15,1900,1950,0.0,1095,0,8,3,1920.0,779,0,0,90,0,0,0,0,6
677,109499.00000000007,30,15,1924,2006,0.0,768,0,5,3,1924.0,240,316,0,120,0,0,0,0,13
678,372498.99999999994,20,21,2008,2008,464.0,2046,0,7,2,2008.0,834,322,82,0,0,0,0,0,13
679,128499.00000000012,20,18,1961,1961,57.0,161,0,5,3,1963.0,572,0,0,0,0,0,0,827,10
680,142998.9999999999,120,19,1980,1980,0.0,261,0,5,5,1980.0,264,80,0,0,0,0,0,662,11
681,159433.00000000015,50,17,1932,2000,0.0,611,0,6,3,1968.0,281,0,0,56,0,0,0,182,10
682,172998.99999999985,120,3,1996,1997,0.0,288,0,6,2,1996.0,431,307,0,0,0,0,0,1003,11
683,284999.0,20,4,2002,2002,215.0,567,0,7,5,2002.0,702,257,45,0,0,0,0,1059,14
684,220999.00000000006,60,13,1998,1998,30.0,1195,0,7,3,1998.0,486,0,81,0,0,0,0,0,12
685,207498.99999999985,160,21,1984,1984,0.0,180,0,6,5,1984.0,577,219,0,0,0,0,0,1010,12
686,227873.99999999985,60,20,2007,2007,0.0,874,0,7,3,2007.0,578,144,105,0,0,0,0,0,13
687,148798.9999999999,160,20,2004,2004,0.0,312,0,4,3,2004.0,480,0,60,0,0,0,0,239,12
688,391999.0000000001,20,21,2007,2007,0.0,474,0,7,2,2007.0,567,140,0,0,0,0,0,945,14
689,194698.99999999988,120,14,2005,2006,256.0,1342,0,6,2,2005.0,460,192,28,0,0,0,0,20,11
690,140999.0,120,4,2004,2004,147.0,151,0,3,5,2004.0,420,149,0,0,0,0,0,697,11
691,754998.9999999999,60,13,1994,1995,1170.0,989,0,10,0,1994.0,832,382,50,0,0,0,0,1455,16
692,334998.9999999998,60,22,1989,1990,293.0,245,0,9,2,1989.0,628,320,27,0,0,0,0,965,12
693,108478.99999999994,30,15,1921,1968,0.0,1073,0,4,3,1968.0,326,0,0,112,0,0,0,0,11
694,141498.99999999997,50,2,1936,1950,0.0,927,0,5,3,1995.0,576,112,0,0,0,0,0,0,11
695,175999.00000000003,20,22,1987,1987,72.0,92,0,5,5,1987.0,551,125,0,0,0,0,0,1020,12
696,88998.99999999996,30,2,1921,1950,0.0,0,0,4,3,1921.0,205,0,0,129,0,0,0,616,12
697,123499.0000000001,20,6,1952,1952,0.0,219,0,6,3,1952.0,308,0,0,0,0,0,0,761,12
698,138499.0000000001,20,18,1965,2009,0.0,224,0,5,2,1973.0,336,416,144,0,0,0,0,670,13
699,195999.00000000006,120,20,2004,2004,0.0,1375,0,5,3,2004.0,530,156,158,0,0,0,0,16,12
700,312499.00000000006,20,22,2002,2002,630.0,526,0,7,2,2002.0,765,270,78,0,0,0,0,1274,13
701,139998.9999999999,20,12,1969,1969,168.0,1164,0,6,3,1969.0,528,0,0,0,0,0,0,0,12
702,361917.9999999999,60,21,2006,2006,466.0,1234,0,10,2,2006.0,666,324,100,0,0,0,0,0,13
703,139998.9999999999,190,15,1900,1996,0.0,360,0,8,4,1999.0,672,344,0,40,0,0,0,0,14
704,212999.00000000003,20,4,2004,2005,109.0,761,0,7,3,2004.0,606,0,35,0,144,0,0,712,12
705,54998.99999999995,190,8,1930,1950,0.0,0,0,7,3,1980.0,0,0,0,0,0,0,0,0,9
706,301999.00000000023,20,3,1971,2002,351.0,424,0,5,5,1971.0,739,380,48,0,0,0,0,1219,12
707,253998.99999999994,120,14,2006,2006,176.0,461,0,6,2,2006.0,550,192,38,0,0,0,0,863,13
708,179539.00000000003,60,7,2007,2007,0.0,728,0,8,2,2007.0,400,100,24,0,0,0,0,0,12
709,109899.00000000003,20,18,1966,1966,41.0,876,0,6,3,1966.0,408,0,0,0,0,0,0,0,12
710,51998.99999999997,30,2,1935,2003,0.0,270,0,5,3,1980.0,0,0,0,0,0,0,0,0,9
711,102775.00000000009,50,8,1900,1950,0.0,859,0,7,3,1964.0,384,68,0,98,0,0,0,0,11
712,188999.0,120,21,1988,1989,0.0,461,0,5,2,1988.0,472,168,120,0,0,0,0,767,13
713,128999.00000000006,190,2,1970,1970,160.0,171,0,6,3,1970.0,576,0,288,0,0,0,0,789,9
714,130499.00000000012,60,18,1976,2005,289.0,192,0,6,3,1976.0,475,0,44,0,0,0,0,533,14
715,164999.00000000006,20,12,1974,1974,174.0,1064,0,7,5,1974.0,478,0,0,0,0,0,0,0,11
716,159499.00000000006,70,15,1890,1998,0.0,718,0,8,3,1996.0,704,0,48,143,0,0,0,0,15
717,156998.9999999999,20,12,1973,2000,0.0,92,0,5,1,1973.0,439,224,0,0,0,0,0,1084,11
718,340999.0000000003,60,13,1993,1994,651.0,138,0,9,5,1993.0,983,250,154,216,0,0,0,1173,12
719,128499.00000000012,20,4,1969,1969,0.0,448,0,5,4,1969.0,300,0,0,0,0,0,0,523,11
720,274999.00000000006,120,21,1985,1985,0.0,594,0,5,5,1985.0,564,114,28,234,0,0,0,1148,13
721,142998.9999999999,120,4,2004,2004,169.0,186,0,3,3,2004.0,420,160,0,0,0,0,0,662,11
722,124498.99999999993,20,11,1970,1970,0.0,673,0,5,3,1994.0,463,0,0,0,0,0,0,191,11
723,134999.00000000012,50,6,1954,1972,0.0,941,0,7,3,1958.0,548,0,0,0,0,156,0,0,10
724,319998.9999999998,20,6,2007,2008,340.0,464,0,8,2,2007.0,768,327,64,0,0,0,0,1234,14
725,120498.99999999994,20,11,1970,1970,0.0,250,0,5,3,1989.0,660,96,0,0,0,0,0,614,10
726,221999.00000000012,20,5,1988,2007,260.0,72,0,5,2,1988.0,540,292,44,0,182,0,0,808,15
727,194499.00000000003,20,4,2007,2007,82.0,508,0,6,3,2007.0,632,132,0,0,0,0,0,724,12
728,109998.99999999991,90,11,1958,1958,95.0,1584,0,9,3,1968.0,888,0,25,0,0,0,0,0,10
729,102998.99999999999,30,8,1925,1950,0.0,628,360,5,3,1962.0,539,0,23,112,0,0,0,152,9
730,236498.99999999983,120,21,1995,1996,0.0,415,0,5,5,1995.0,608,237,152,0,0,0,0,1180,13
731,187499.00000000006,80,22,2003,2003,442.0,82,0,6,2,2003.0,438,160,22,0,0,0,0,786,12
732,222499.00000000012,60,4,1998,1999,202.0,901,0,8,5,1998.0,541,192,84,0,0,0,0,252,12
733,131398.99999999988,20,18,1961,1983,0.0,270,0,6,5,1961.0,264,165,0,0,0,0,0,594,11
734,107999.0,20,18,1968,1968,0.0,948,0,6,3,1968.0,300,147,0,0,0,0,0,0,10
735,162999.00000000012,75,15,1914,1970,0.0,490,0,6,5,1914.0,320,0,341,0,0,0,0,390,14
736,93499.00000000007,90,11,1950,1950,0.0,0,0,6,3,1949.0,400,0,0,0,0,0,0,0,7
737,239899.00000000017,60,7,2005,2005,0.0,893,0,8,2,2005.0,800,0,116,0,0,0,0,0,13
738,178998.99999999994,90,6,1987,1988,0.0,0,0,5,3,1980.0,0,120,0,0,0,0,0,1200,10
739,189999.00000000012,60,4,2004,2004,0.0,864,0,7,3,2004.0,572,187,56,0,0,0,0,0,12
740,131998.99999999994,70,15,1910,2002,0.0,264,0,7,3,1910.0,360,270,0,112,0,0,0,0,12
741,141999.00000000012,20,18,1961,1996,0.0,80,0,5,3,1962.0,288,168,0,0,0,0,0,832,14
742,178998.99999999994,20,19,2000,2001,108.0,1349,0,6,3,2000.0,539,120,55,0,0,0,0,0,12
743,174999.00000000003,80,18,1963,1999,0.0,76,0,6,5,1997.0,480,302,0,0,0,100,0,444,11
744,179998.99999999997,120,21,1993,1993,0.0,604,0,5,5,1993.0,462,96,0,70,168,0,0,733,13
745,299798.9999999999,60,12,1976,1996,289.0,487,0,11,5,1994.0,831,0,204,0,0,0,0,655,17
746,235998.99999999983,60,7,2000,2000,0.0,652,0,8,5,2000.0,554,224,54,0,0,0,0,300,12
747,265978.0,70,15,1880,2003,0.0,1240,0,8,2,1950.0,864,181,0,386,0,0,0,0,14
748,260398.99999999983,20,13,1996,1996,338.0,801,0,7,5,1996.0,527,240,56,154,0,0,0,919,12
749,97999.00000000001,50,6,1945,1950,0.0,0,0,9,3,1945.0,240,92,0,185,0,0,0,0,7
